filename,interaction_number,speaker,sentence_number,text,task_type,Initials,Birth month,Birth Year,Mother tongue,Sex,Date of experiment,Experimenter,Place experiment,Age at experiment,Condition,Language of experiment,Order of tasks,Appreciation,text_en,id,speaker,text,strategy::feature_politeness_==Please==,strategy::feature_politeness_==Please_start==,strategy::feature_politeness_==HASHEDGE==,strategy::feature_politeness_==Indirect_(btw)==,strategy::feature_politeness_==Hedges==,strategy::feature_politeness_==Factuality==,strategy::feature_politeness_==Deference==,strategy::feature_politeness_==Gratitude==,strategy::feature_politeness_==Apologizing==,strategy::feature_politeness_==1st_person_pl.==,strategy::feature_politeness_==1st_person==,strategy::feature_politeness_==1st_person_start==,strategy::feature_politeness_==2nd_person==,strategy::feature_politeness_==2nd_person_start==,strategy::feature_politeness_==Indirect_(greeting)==,strategy::feature_politeness_==Direct_question==,strategy::feature_politeness_==Direct_start==,strategy::feature_politeness_==HASPOSITIVE==,strategy::feature_politeness_==HASNEGATIVE==,strategy::feature_politeness_==SUBJUNCTIVE==,strategy::feature_politeness_==INDICATIVE==,marker::politeness_markers_==Please==,marker::politeness_markers_==Please_start==,marker::politeness_markers_==HASHEDGE==,marker::politeness_markers_==Indirect_(btw)==,marker::politeness_markers_==Hedges==,marker::politeness_markers_==Factuality==,marker::politeness_markers_==Deference==,marker::politeness_markers_==Gratitude==,marker::politeness_markers_==Apologizing==,marker::politeness_markers_==1st_person_pl.==,marker::politeness_markers_==1st_person==,marker::politeness_markers_==1st_person_start==,marker::politeness_markers_==2nd_person==,marker::politeness_markers_==2nd_person_start==,marker::politeness_markers_==Indirect_(greeting)==,marker::politeness_markers_==Direct_question==,marker::politeness_markers_==Direct_start==,marker::politeness_markers_==HASPOSITIVE==,marker::politeness_markers_==HASNEGATIVE==,marker::politeness_markers_==SUBJUNCTIVE==,marker::politeness_markers_==INDICATIVE==
PAIK_VM_bot.docx,3,ChatGPT,2,Félicitations à toi pour ta première communion !,Creative,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,Congratulations to you for your first communion!,280,ChatGPT,Congratulations to you for your first communion!,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 2)], [('your', 0, 4)]]",[],[],[],[],"[[('congratulations', 0, 0)]]",[],[],[]
PAIK_VM_bot.docx,3,ChatGPT,3,C’est un moment très important et spécial.,Creative,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,This is a very important and special moment.,281,ChatGPT,This is a very important and special moment.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('important', 0, 4)]]",[],[],[]
PAIK_VM_bot.docx,3,ChatGPT,4,Tu as déjà choisi ce que tu vas porter ce jour-là ?,Creative,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,Have you ever chosen what you're going to wear that day?,282,ChatGPT,Have you ever chosen what you're going to wear that day?,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)], [('you', 0, 5)]]",[],[],[],[],[],[],[],[]
PAIK_VM_bot.docx,4,You,1,"Oui, et je vais faire un gâteau aussi, mais je ne sais pas quelle décoration je vais mettre.",Creative,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"Yes, and I'm going to make a cake too, but I don't know what decoration I will put.",283,You,"Yes, and I'm going to make a cake too, but I don't know what decoration I will put.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 3)], [('i', 0, 13)], [('i', 0, 19)]]",[],[],[],[],[],[],[],[],[],[]
PAIK_VM_bot.docx,4,ChatGPT,1,"Préparer un gâteau pour une première communion, c’est une très belle idée.",Creative,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,Preparing a cake for a first communion is a very nice idea.,284,ChatGPT,Preparing a cake for a first communion is a very nice idea.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('nice', 0, 10)]]",[],[],[]
PAIK_VM_bot.docx,4,ChatGPT,2,"Tu aimerais une décoration simple et élégante, ou plutôt joyeuse avec plein de couleurs ?",Creative,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"Would you like a simple and elegant, or rather joyful decoration with lots of colors?",285,ChatGPT,"Would you like a simple and elegant, or rather joyful decoration with lots of colors?",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,[],[],"[[('rather', 0, 9)]]",[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],"[[('like', 0, 2)], [('elegant', 0, 6)], [('joyful', 0, 10)]]",[],"[[('would', 0, 0)]]",[]
PAIK_VM_bot.docx,5,You,1,"J'aime bien les couleurs, une couleur avec des petites décorations fleurs.",Creative,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"I like the colors, a color with small flower decorations.",286,You,"I like the colors, a color with small flower decorations.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 0)]]",[],[],[],[],[],"[[('like', 0, 1)]]",[],[],[]
PAIK_VM_bot.docx,5,ChatGPT,1,"D’accord, alors quelque chose de coloré, mais avec des petites fleurs… Ça peut être très joli.",Creative,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"Okay, so something colorful, but with small flowers ... it can be very pretty.",287,ChatGPT,"Okay, so something colorful, but with small flowers ... it can be very pretty.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('colorful', 0, 4)], [('pretty', 0, 15)]]",[],[],[]
PAIK_VM_bot.docx,5,ChatGPT,2,"Tu aimerais que les fleurs soient faites en sucre, en pâte d’amande, ou dessinées avec du glaçage ?",Creative,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"Would you like the flowers to be made of sugar, almond paste, or drawn with frosting?",288,ChatGPT,"Would you like the flowers to be made of sugar, almond paste, or drawn with frosting?",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],"[[('like', 0, 2)]]",[],"[[('would', 0, 0)]]",[]
PAIK_VM_bot.docx,6,You,1,Où le Bing Bang s'est créé ?,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,Where has the Bing Bang created?,289,You,Where has the Bing Bang created?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_VM_bot.docx,6,ChatGPT,1,"Le Big Bang, c’est le moment où l’univers a commencé à exister, il y a très, très longtemps.",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"Big Bang is the moment when the universe began to exist, very, very long ago.",290,ChatGPT,"Big Bang is the moment when the universe began to exist, very, very long ago.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_VM_bot.docx,6,ChatGPT,2,Mais ce n’est pas un endroit comme une pièce ou une ville.,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,But it’s not a place like a room or a city.,291,ChatGPT,But it’s not a place like a room or a city.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('but', 0, 0)]]","[[('like', 0, 6)]]",[],[],[]
PAIK_VM_bot.docx,6,ChatGPT,3,"Le Big Bang s’est produit partout en même temps, parce que c’est tout l’univers qui a commencé à se former à ce moment-là.",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"Big Bang has occurred everywhere at the same time, because the whole universe began to train at that time.",292,ChatGPT,"Big Bang has occurred everywhere at the same time, because the whole universe began to train at that time.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_VM_bot.docx,6,ChatGPT,4,"C’est un peu étrange à imaginer, n’est-ce pas ?",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"It's a bit strange to imagine, right?",293,ChatGPT,"It's a bit strange to imagine, right?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('right', 0, 8)]]","[[('strange', 0, 4)]]",[],[]
PAIK_VM_bot.docx,6,ChatGPT,5,Tu veux qu’on essaie de le comparer à quelque chose de plus simple ?,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,Do you want us to try to compare it to something simpler?,294,ChatGPT,Do you want us to try to compare it to something simpler?,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],"[[('us', 0, 3)]]",[],[],"[[('you', 0, 1)]]",[],[],[],[],"[[('simpler', 0, 11)]]",[],[],[]
PAIK_VM_bot.docx,7,You,1,No merci.,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,No thank you.,295,You,No thank you.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],"[[('thank', 0, 1)]]",[],[],[],[],"[[('you', 0, 2)]]",[],[],[],[],"[[('thank', 0, 1)]]",[],[],[]
PAIK_VM_bot.docx,7,ChatGPT,1,"Très bien, merci d’avoir répondu gentiment.",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"Very well, thank you for responding kindly.",296,ChatGPT,"Very well, thank you for responding kindly.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],"[[('thank', 0, 3)]]",[],[],[],[],"[[('you', 0, 4)]]",[],[],[],[],"[[('well', 0, 1)], [('thank', 0, 3)], [('kindly', 0, 7)]]",[],[],[]
PAIK_VM_bot.docx,7,ChatGPT,2,"Et pour ton gâteau, tu aimerais que je t’aide à imaginer un modèle avec des fleurs colorées ?",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"And for your cake, would you like me to help you imagine a model with colorful flowers?",297,ChatGPT,"And for your cake, would you like me to help you imagine a model with colorful flowers?",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('your', 0, 2)], [('you', 0, 6)], [('you', 0, 11)]]",[],[],[],"[[('and', 0, 0)]]","[[('like', 0, 7)], [('colorful', 0, 16)]]",[],"[[('would', 0, 5)]]",[]
PAIK_VM_bot.docx,8,You,1,Je ne suis même pas sûr d'ignorer notre recueil.,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,I'm not even sure I ignore our collection.,298,You,I'm not even sure I ignore our collection.,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],[],[],"[[('our', 0, 7)]]","[[('i', 0, 5)]]","[[('i', 0, 0)]]",[],[],[],[],[],[],"[[('ignore', 0, 6)]]",[],[]
PAIK_VM_bot.docx,8,ChatGPT,1,"Hmm… veux-tu dire que tu n’es pas sûr de te souvenir de ce qu’il y a dans votre recueil, peut-être pour la cérémonie ?",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"HMM ... Do you mean that you are not sure to remember what's in your collection, maybe for the ceremony?",299,ChatGPT,"HMM ... Do you mean that you are not sure to remember what's in your collection, maybe for the ceremony?",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],[],"[[('maybe', 1, 16)]]",[],[],[],[],[],[],[],[],[],"[[('you', 1, 1)], [('you', 1, 4)], [('your', 1, 13)]]",[],[],[],[],[],[],[],[]
PAIK_VM_bot.docx,8,ChatGPT,2,Ou bien voulais-tu parler d’autre chose ?,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,Or did you want to talk about something else?,300,ChatGPT,Or did you want to talk about something else?,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 2)]]",[],[],[],"[[('or', 0, 0)]]",[],[],[],[]
PAIK_VM_bot.docx,9,You,1,J'aimerais savoir quelle taille fait le mammouth de l'ancien temps.,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,I would like to know what size makes the mammoth of the old weather.,301,You,I would like to know what size makes the mammoth of the old weather.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 0)]]",[],[],[],[],[],"[[('like', 0, 2)]]",[],[],[]
PAIK_VM_bot.docx,9,ChatGPT,1,"Ah, les mammouths !",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"Ah, mammoths!",302,ChatGPT,"Ah, mammoths!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_VM_bot.docx,9,ChatGPT,2,"Ceux de l’ancien temps, comme le mammouth laineux, étaient vraiment impressionnants.",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"Those of the old weather, like the woolly mammoth, were really impressive.",303,ChatGPT,"Those of the old weather, like the woolly mammoth, were really impressive.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],"[[('really', 0, 12)]]",[],[],[],[],[],[],[],[],[],[],[],"[[('like', 0, 6)], [('impressive', 0, 13)]]",[],[],[]
PAIK_VM_bot.docx,9,ChatGPT,3,"En général, ils mesuraient environ trois mètres de haut, soit à peu près comme un grand éléphant aujourd’hui, mais certains pouvaient être encore plus grands.",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"In general, they measured about three meters high, almost like a large elephant today, but some could be even larger.",304,ChatGPT,"In general, they measured about three meters high, almost like a large elephant today, but some could be even larger.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],"[[('almost', 0, 10)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('like', 0, 11)]]",[],[],[]
PAIK_VM_bot.docx,9,ChatGPT,4,"Tu trouves ça impressionnant, toi, un animal aussi grand recouvert de poils ?",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"You find it impressive, you, an animal so large covered with hair?",305,ChatGPT,"You find it impressive, you, an animal so large covered with hair?",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 5)]]","[[('you', 0, 0)]]",[],[],[],"[[('impressive', 0, 3)]]",[],[],[]
PAIK_VM_bot.docx,10,You,1,Très impressionnant.,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,Very impressive.,306,You,Very impressive.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('impressive', 0, 1)]]",[],[],[]
PAIK_VM_bot.docx,10,ChatGPT,1,"Oui, vraiment !",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"Yes, really!",307,ChatGPT,"Yes, really!",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],"[[('really', 0, 2)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_VM_bot.docx,10,ChatGPT,2,"Et avec leurs longues défenses recourbées, ils avaient l’air majestueux.",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"And with their long curved defenses, they looked majestic.",308,ChatGPT,"And with their long curved defenses, they looked majestic.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('and', 0, 0)]]","[[('majestic', 0, 9)]]",[],[],[]
PAIK_VM_bot.docx,10,ChatGPT,3,"On les imagine souvent marchant dans la neige, en groupe, très lentement.",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"We often imagine them walking in the snow, in a group, very slowly.",309,ChatGPT,"We often imagine them walking in the snow, in a group, very slowly.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[],[],"[[('often', 0, 1)]]",[],[],[],[],[],[],"[[('we', 0, 0)]]",[],[],[],[],[],[],[],[],"[[('slowly', 0, 14)]]",[],[]
PAIK_VM_bot.docx,10,ChatGPT,4,"Tu aimerais voir un mammouth en vrai, s’ils existaient encore ?",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"Would you like to see a mammoth in real, if they still existed?",310,ChatGPT,"Would you like to see a mammoth in real, if they still existed?",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],"[[('like', 0, 2)]]",[],"[[('would', 0, 0)]]",[]
PAIK_VM_bot.docx,11,You,1,"Euh non, pas trop.",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"Uh no, not too much.",311,You,"Uh no, not too much.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_VM_bot.docx,11,ChatGPT,1,C’est tout à fait compréhensible.,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,It’s completely understandable.,312,ChatGPT,It’s completely understandable.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('understandable', 0, 3)]]",[],[],[]
PAIK_VM_bot.docx,11,ChatGPT,2,"Ils sont beaux à imaginer… mais un peu grands et intimidants en vrai, n’est-ce pas ?",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"They are beautiful to imagine ... But a little big and intimidating in real life, aren't they?",313,ChatGPT,"They are beautiful to imagine ... But a little big and intimidating in real life, aren't they?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('but', 1, 0)]]","[[('beautiful', 0, 2)]]","[[('intimidating', 1, 5)]]",[],[]
PAIK_VM_bot.docx,11,ChatGPT,3,Tu préfères les animaux plus petits ?,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,Do you prefer smaller animals?,314,ChatGPT,Do you prefer smaller animals?,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],"[[('prefer', 0, 2)]]",[],[],[]
PAIK_VM_bot.docx,12,You,1,Je ne sais pas.,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,I don't know.,315,You,I don't know.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 0)]]",[],[],[],[],[],[],[],[],[]
PAIK_VM_bot.docx,12,ChatGPT,1,C’est normal de ne pas toujours savoir.,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,It’s normal not to always know.,316,ChatGPT,It’s normal not to always know.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_VM_bot.docx,12,ChatGPT,2,Il y a tellement d’animaux différents.,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,There are so many different animals.,317,ChatGPT,There are so many different animals.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_VM_bot.docx,12,ChatGPT,3,"Peut-être qu’un jour, tu en découvriras un que tu aimeras vraiment.",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,Maybe one day you will discover one that you will really like.,318,ChatGPT,Maybe one day you will discover one that you will really like.,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],"[[('maybe', 0, 0)]]",[],[],"[[('really', 0, 10)]]",[],[],[],[],[],[],"[[('you', 0, 3)], [('you', 0, 8)]]",[],[],[],[],"[[('like', 0, 11)]]",[],[],[]
PAIK_VM_bot.docx,12,ChatGPT,4,"Tu as un animal préféré en ce moment, même si ça change souvent ?",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"Do you have a favorite animal right now, even if it changes often?",319,ChatGPT,"Do you have a favorite animal right now, even if it changes often?",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],"[[('often', 0, 13)]]",[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],"[[('favorite', 0, 4)], [('right', 0, 6)]]",[],[],[]
PAIK_VM_bot.docx,13,You,1,Comment s'est créé WhatsApp ?,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,How was WhatsApp created?,320,You,How was WhatsApp created?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('how', 0, 0)]]",[],[],[],[],[]
PAIK_VM_bot.docx,13,ChatGPT,1,"WhatsApp a été créé par deux personnes, Jan Koum et Brian Acton.",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"WhatsApp was created by two people, Jan Koum and Brian Acton.",321,ChatGPT,"WhatsApp was created by two people, Jan Koum and Brian Acton.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_VM_bot.docx,13,ChatGPT,2,"Ils voulaient que les gens puissent s’envoyer des messages facilement, partout dans le monde, sans payer trop cher.",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"They wanted people to be able to send messages easily, all over the world, without paying too much.",322,ChatGPT,"They wanted people to be able to send messages easily, all over the world, without paying too much.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_VM_bot.docx,13,ChatGPT,3,"Alors, en deux mille neuf, ils ont commencé à construire cette application.",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"So, in two thousand nine, they started to build this application.",323,ChatGPT,"So, in two thousand nine, they started to build this application.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('so', 0, 0)]]",[],[],[],[]
PAIK_VM_bot.docx,13,ChatGPT,4,"C’est fou de penser que c’est juste une idée qui est devenue quelque chose que des milliards de gens utilisent, tu ne trouves pas ?",Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,"It’s crazy to think that it’s just an idea that has become something billions of people use, don't you think?",324,ChatGPT,"It’s crazy to think that it’s just an idea that has become something billions of people use, don't you think?",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,[],[],"[[('think', 0, 4)], [('think', 0, 23)]]",[],"[[('you', 0, 22), ('think', 0, 23)]]",[],[],[],[],[],[],[],"[[('you', 0, 22)]]",[],[],[],[],[],"[[('crazy', 0, 2)]]",[],[]
PAIK_VM_bot.docx,14,You,1,Thank you very much.,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,Thank you very much.,325,You,Thank you very much.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],"[[('thank', 0, 0)]]",[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],"[[('thank', 0, 0)]]",[],[],[]
PAIK_VM_bot.docx,14,You,2,Okay.,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,Okay.,326,You,Okay.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_VM_bot.docx,14,ChatGPT,1,Avec plaisir.,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,My pleasure.,327,ChatGPT,My pleasure.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],"[[('my', 0, 0)]]",[],[],[],[],[],"[[('pleasure', 0, 1)]]",[],[],[]
PAIK_VM_bot.docx,14,ChatGPT,2,Tu parles anglais aussi ?,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,Do you speak English too?,328,ChatGPT,Do you speak English too?,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],[],[],[],[]
PAIK_VM_bot.docx,14,ChatGPT,3,C’est super !,Learning,VM,4,2015,french,f,05/14/2025,Paco,Neuchâtel,10.13,T,French,CL,4,It's great!,329,ChatGPT,It's great!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('great', 0, 2)]]",[],[],[]
