filename,interaction_number,speaker,sentence_number,text,task_type,Initials,Birth month,Birth Year,Mother tongue,Sex,Date of experiment,Experimenter,Place experiment,Age at experiment,Condition,Language of experiment,Order of tasks,Appreciation
PAIK_ER_bot.docx,18,ChatGPT,3,Ou si tu veux changer de temps ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,19,You,1,"Maintenant, j'aimerais changer de temps avec un verbe irrégulier.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,19,ChatGPT,1,Très bien.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,19,ChatGPT,2,"Prenons le verbe voir, qui est irrégulier.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,19,ChatGPT,3,On peut le mettre au plus-que-parfait.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,19,ChatGPT,4,"Voici comment ça se conjugue avec l’auxiliaire avoir à l’imparfait, suivi du participe passé vu :",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,19,ChatGPT,5,"j’avais vu,
tu avais vu,
il ou elle avait vu,
nous avions vu,
vous aviez vu,
ils ou elles avaient vu.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,19,ChatGPT,6,On utilise le plus-que-parfait pour dire qu’une action était déjà faite avant une autre.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,19,ChatGPT,7,Par exemple : J’avais vu ce film avant de le regarder avec toi.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,19,ChatGPT,8,Tu veux qu’on fasse un autre verbe au plus-que-parfait ou passer à un autre temps ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,20,You,1,"Non, maintenant j'aimerais que tu me donnes une technique pour apprendre des verbes de conjugaison assez rapidement.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,20,ChatGPT,1,D’accord.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,20,ChatGPT,2,"Une technique qui peut t’aider, c’est de regrouper les verbes par type et temps.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,20,ChatGPT,3,"Par exemple, tu choisis cinq verbes réguliers au présent et tu les écris dans un tableau, avec les pronoms.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,20,ChatGPT,4,"Tu lis, puis tu dis à voix haute plusieurs fois, en fermant les yeux si tu veux te tester.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,20,ChatGPT,5,"Ensuite, tu fais pareil pour d’autres temps.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,20,ChatGPT,6,"Tu peux aussi inventer une phrase drôle ou imagée pour chaque verbe, comme une petite histoire.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,20,ChatGPT,7,Ça aide le cerveau à retenir plus vite.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,20,ChatGPT,8,Tu veux que je t’aide à faire un exemple avec un tableau ou une petite histoire ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,21,You,1,"Non, en fait, j'aimerais que tu donnes une technique pour des personnes qui sont plus schématiques, qui arrivent plus avec des schémas, avec l'écriture, comment apprendre des verbes de n'importe quel temps le plus vite possible.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,21,ChatGPT,1,D’accord.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,21,ChatGPT,2,"Pour une personne qui aime les schémas, une bonne technique est d’utiliser un tableau de conjugaison en colonnes.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,21,ChatGPT,3,"Tu écris les pronoms sujets en ligne, comme : je, tu, il, nous, vous, ils.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,21,ChatGPT,4,"Et en colonne, tu places les temps : présent, imparfait, passé simple, futur, etc.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,21,ChatGPT,5,Tu remplis le tableau avec les formes du verbe.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,21,ChatGPT,6,Ça permet de voir les différences entre les temps d’un seul coup d’œil.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,21,ChatGPT,7,"Tu peux aussi colorier les terminaisons : par exemple, tout ce qui est en “ais” à l’imparfait peut être en bleu, ou les “é” du passé composé en vert.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,21,ChatGPT,8,"Avec ça, ton cerveau retient mieux les formes visuelles.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,21,ChatGPT,9,Tu veux que je t’aide à faire un de ces tableaux pour un verbe ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,22,You,1,"Oui, je veux bien.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,22,ChatGPT,1,Très bien.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,22,ChatGPT,2,"Prenons le verbe finir, qui est régulier.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,22,ChatGPT,3,"Je vais te montrer un tableau simple avec trois temps : présent, imparfait et futur.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,22,ChatGPT,4,Écoute bien la forme de chaque verbe pendant que je te dis le tableau.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,22,ChatGPT,5,"Présent :
je finis, tu finis, il finit, nous finissons, vous finissez, ils finissent.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,22,ChatGPT,6,"Imparfait :
je finissais, tu finissais, il finissait, nous finissions, vous finissiez, ils finissaient.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,22,ChatGPT,7,"Futur :
je finirai, tu finiras, il finira, nous finirons, vous finirez, ils finiront.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,22,ChatGPT,8,"Tu peux tracer un tableau sur une feuille et recopier ces lignes, puis colorier les terminaisons : en rouge pour “-is”, en bleu pour “-issais”, en vert pour “-irai” par exemple.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,22,ChatGPT,9,Tu veux continuer avec un autre verbe ou un autre temps ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,23,You,1,Trompez !,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,23,ChatGPT,1,D’accord.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,23,ChatGPT,2,"Le verbe tromper est un verbe régulier, donc il se conjugue comme parler.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,23,ChatGPT,3,"On va faire un tableau avec le présent, l’imparfait et le passé simple.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,23,ChatGPT,4,"Présent :
je trompe, tu trompes, il trompe, nous trompons, vous trompez, ils trompent.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,23,ChatGPT,5,"Imparfait :
je trompais, tu trompais, il trompait, nous trompions, vous trompiez, ils trompaient.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,23,ChatGPT,6,"Passé simple :
je trompai, tu trompas, il trompa, nous trompâmes, vous trompâtes, ils trompèrent.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,23,ChatGPT,7,"Tu peux aussi mettre en couleur les terminaisons :
“e, es, e, ons, ez, ent” pour le présent,
“ais, ais, ait...” pour l’imparfait,
et “ai, as, a...” pour le passé simple.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,23,ChatGPT,8,Tu veux essayer maintenant avec un verbe irrégulier ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,24,You,1,Que ça t'arrive de te tromper sur des informations ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,24,ChatGPT,1,Oui.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,24,ChatGPT,2,Il peut m’arriver de me tromper sur des informations.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,24,ChatGPT,3,"Même si je fais de mon mieux pour donner des réponses correctes, je ne suis pas parfait.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,24,ChatGPT,4,"Parfois, une réponse peut être incomplète, imprécise, ou mal adaptée à ce que tu demandes.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,24,ChatGPT,5,Tu veux qu’on teste une information pour voir si elle est juste ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,25,You,1,"Puis, donnez-en-moi une, n'importe laquelle.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,25,ChatGPT,1,D’accord.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,25,ChatGPT,2,"Voici une information :
Le verbe prendre est un verbe irrégulier.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,25,ChatGPT,3,"Au présent, il se conjugue comme ceci :
je prends, tu prends, il prend, nous prenons, vous prenez, ils prennent.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,25,ChatGPT,4,Tu veux qu’on vérifie ensemble une autre forme de ce verbe ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,26,You,1,No.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,26,ChatGPT,1,D’accord.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,27,You,1,"Si tu me donnes des réponses fausses, comment je peux savoir si elles sont justes, comment je peux voir si elles sont fiables ?",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,27,You,2,"Quand est-ce que je peux savoir quand la réponse est fausse, ce que tu me dis ?",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,27,ChatGPT,1,C’est une très bonne question.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,27,ChatGPT,2,"Pour savoir si une réponse est fiable, tu peux vérifier l’information dans un livre, un dictionnaire, ou sur un site connu et sérieux.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,27,ChatGPT,3,"Tu peux aussi demander à un adulte, un professeur, ou comparer avec ce que tu as appris à l’école.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,27,ChatGPT,4,"Quand une réponse semble bizarre, très différente de ce que tu connais, ou trop compliquée sans explication claire, c’est bien de se poser la question : “Est-ce que c’est vraiment juste ?”",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,27,ChatGPT,5,Tu veux qu’on essaie ensemble de vérifier une réponse maintenant ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,28,You,1,"Non, mais est-ce que toi, tu te considères comme un logiciel fiable ?",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,28,ChatGPT,1,"Je suis un logiciel conçu pour être fiable, mais je ne suis pas parfait.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,28,ChatGPT,2,"Cela veut dire que la plupart du temps, mes réponses sont correctes, mais il faut toujours garder l’idée qu’il peut y avoir une erreur.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,28,ChatGPT,3,C’est pour ça que c’est bien de vérifier quand une réponse est importante.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,28,ChatGPT,4,Tu veux un exemple de moment où il vaut mieux vérifier ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,29,You,1,"Non, mais du coup, si je devais chercher une information, le premier site sur lequel j'irais, ce ne serait pas le tien.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,29,ChatGPT,1,C’est une bonne façon de réfléchir.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,29,ChatGPT,2,"Si tu veux être sûr d’une information, commencer par un livre, un dictionnaire, ou un site spécialisé peut être plus prudent.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,29,ChatGPT,3,"Moi, je peux t’aider à comprendre, résumer, ou expliquer les choses, mais ce que je dis doit parfois être revérifié, surtout si c’est pour un devoir ou quelque chose d’important.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,29,ChatGPT,4,Tu veux que je t’aide à trouver des types de sources fiables ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,30,You,1,"Non, merci, c'est bon.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,30,ChatGPT,1,D’accord.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,31,You,1,Thanks!,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,31,ChatGPT,1,You're welcome.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,32,You,1,Est-ce que tu peux me tester sur des verbes au passé simple?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,32,ChatGPT,1,"Oui, bien sûr.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,32,ChatGPT,2,"Je vais te dire un verbe à l’infinitif, et tu peux me donner la conjugaison à la première personne du singulier, au passé simple.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,32,ChatGPT,3,Prêt ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,32,ChatGPT,4,Voici le premier verbe : manger.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,32,ChatGPT,5,Quelle est la forme au passé simple avec “je” ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,33,You,1,Je mange un...,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,33,ChatGPT,1,"Attention, là tu utilises le présent.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,33,ChatGPT,2,"Au passé simple, on ne dit pas je mange, mais une autre forme.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,33,ChatGPT,3,"Pour le verbe manger, au passé simple avec “je”, on dit je mangeai.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,33,ChatGPT,4,On essaie un autre ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,33,ChatGPT,5,Le verbe venir.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,33,ChatGPT,6,"Que dirais-tu avec “je”, au passé simple ?",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,34,You,1,Il a dit quel verbe ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,34,You,2,"Je ne sais pas, je vais te le dire en français.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,34,You,3,"Recommence, il a dit quel verbe ?",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,34,ChatGPT,1,D’accord.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,34,ChatGPT,2,"Le verbe que j’ai dit, c’est venir, comme dans venir à l’école.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,34,ChatGPT,3,Tu peux essayer de le mettre au passé simple avec “je” ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,35,You,1,Je vins.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,35,ChatGPT,1,"Oui, c’est juste.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,35,ChatGPT,2,Je vins est la bonne forme au passé simple pour le verbe venir.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,35,ChatGPT,3,Tu veux en essayer un autre ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,36,You,1,"Euh, oui.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,36,ChatGPT,1,D’accord.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,36,ChatGPT,2,Voici un nouveau verbe : faire.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,36,ChatGPT,3,Peux-tu me dire la forme avec “je” au passé simple ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,37,You,1,Je suis Rémi.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,37,You,2,Merci de m'avoir suivi.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,37,You,3,Sous-titres par Jean-Luc Coulon Je suis Rémi.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,37,ChatGPT,1,D’accord.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,37,ChatGPT,2,"Si tu veux continuer avec les verbes plus tard, je serai là.",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,38,You,1,Est-ce que tu pourrais me faire un tableau à compléter sur des verbes ou passés simples ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,38,ChatGPT,1,Oui.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,38,ChatGPT,2,Voici un tableau à compléter avec des verbes au passé simple.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,38,ChatGPT,3,Je vais te donner les pronoms et les verbes à conjuguer.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,38,ChatGPT,4,Tu peux remplir les cases en disant ou en écrivant la bonne forme.,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,38,ChatGPT,5,"Verbes : parler, finir, prendre
Temps : passé simple",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,38,ChatGPT,6,"Je → _______ (parler)
Tu → _______ (finir)
Il → _______ (prendre)
Nous → _______ (parler)
Vous → _______ (finir)
Ils → _______ (prendre)",Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_ER_bot.docx,38,ChatGPT,7,Tu veux les corriger avec moi après ?,Learning,ER,8,2011,french,f,4/30/2025,Olga,Neuchâtel,13.81,C,French,LC,3
PAIK_PM_bot.docx,1,You,1,C'est quoi l'IA ?,Information,PM,9,2012,french,f,05/14/2025,Paco,Neuchâtel,12.71,C,French,CL,4
PAIK_PM_bot.docx,1,ChatGPT,1,"L’IA, ça veut dire « intelligence artificielle ».",Information,PM,9,2012,french,f,05/14/2025,Paco,Neuchâtel,12.71,C,French,CL,4
PAIK_PM_bot.docx,1,ChatGPT,2,"C’est un programme informatique qui peut faire des choses qu’on associe normalement à l’intelligence humaine, comme comprendre un texte, reconnaître des images, ou résoudre des problèmes.",Information,PM,9,2012,french,f,05/14/2025,Paco,Neuchâtel,12.71,C,French,CL,4
PAIK_PM_bot.docx,1,ChatGPT,3,"Tu veux savoir comment elle apprend, ou ce qu’elle peut faire ?",Information,PM,9,2012,french,f,05/14/2025,Paco,Neuchâtel,12.71,C,French,CL,4
